0,Australia Catatkan Rekor Belanja Kendaraan Tempur Terbesar,https://asset.kompas.com/crop/125x0:800x450/230x152/data/photo/2018/03/14/800785602.jpg,https://internasional.kompas.com/read/2018/03/14/23594151/australia-catatkan-rekor-belanja-kendaraan-tempur-terbesar,2018-03-14
0,"Kerusuhan di Penjara Bolivia, Enam Narapidana Tewas",https://asset.kompas.com/crop/42x1:800x506/230x152/data/photo/2018/03/14/4014086932.jpg,https://internasional.kompas.com/read/2018/03/14/23403301/kerusuhan-di-penjara-bolivia-enam-narapidana-tewas,2018-03-14
0,"Ditinggal Sendiri di Dalam Mobil, Anak Perempuan 2 Tahun Tewas",https://asset.kompas.com/crop/147x36:825x488/230x152/data/photo/2018/03/14/2168553295.jpg,https://internasional.kompas.com/read/2018/03/14/23110091/ditinggal-sendiri-di-dalam-mobil-anak-perempuan-2-tahun-tewas,2018-03-14
0, KPK dan Pemerintah Dinilai Salah Kaprah soal Proses Hukum Calon Kepala Daerah,https://asset.kompas.com/crop/44x115:986x743/230x152/data/photo/2018/03/12/2634781058.jpg,https://nasional.kompas.com/read/2018/03/14/23105601/kpk-dan-pemerintah-dinilai-salah-kaprah-soal-proses-hukum-calon-kepala,2018-03-14
0,"Diduga Cemarkan Nama Baik, Fahri Hamzah Dilaporkan PKS NTB ke Polisi",https://asset.kompas.com/crop/97x0:941x563/230x152/data/photo/2018/03/14/1679731179.jpeg,https://regional.kompas.com/read/2018/03/14/23092991/diduga-cemarkan-nama-baik-fahri-hamzah-dilaporkan-pks-ntb-ke-polisi,2018-03-14
0,"Rilis Harga Tiket, Arema FC Anggap PSM Bukan Bigmatch",https://asset.kompas.com/crop/0x0:780x390/230x152/data/photo/2013/06/28/2111228rema780x390.jpg,https://bola.kompas.com/read/2018/03/14/23080088/rilis-harga-tiket-arema-fc-anggap-psm-bukan-bigmatch,2018-03-14
0,"Kemenkumham Mutasi 100 Orang Pejabat, Salah Satunya Kalapas Sukamiskin ",https://asset.kompas.com/crop/230x152/data/2018/kompascom/images/offline_img.jpg,https://nasional.kompas.com/read/2018/03/14/23050871/kemenkumham-mutasi-100-orang-pejabat-salah-satunya-kalapas-sukamiskin,2018-03-14
0,Rasakan 5 Manfaat Tak Terduga Berkat Minum Air Hangat,https://asset.kompas.com/crop/138x4:938x537/230x152/data/photo/2018/03/14/1398164501.jpg,https://lifestyle.kompas.com/read/2018/03/14/230000320/rasakan-5-manfaat-tak-terduga-berkat-minum-air-hangat,2018-03-14
0,"Rajin Menabung di PaninBank, Menangkan Mercedes-Benz GLC 200",https://asset.kompas.com/crop/3x3:777x390/230x152/data/photo/2018/03/14/372232021.jpg,https://biz.kompas.com/read/2018/03/14/225628128/rajin-menabung-di-paninbank-menangkan-mercedes-benz-glc-200,2018-03-14
0,"Pelibatan TNI Disepakati, RUU Anti-terorisme Segera Disahkan",https://asset.kompas.com/crop/164x38:877x513/230x152/data/photo/2017/05/30/1329402920.jpg,https://nasional.kompas.com/read/2018/03/14/22521901/pelibatan-tni-disepakati-ruu-anti-terorisme-segera-disahkan,2018-03-14
0,"Piala AFC, Pelatih Persija Sebut Lawan Tak Bermain Bola",https://asset.kompas.com/crop/0x0:1000x667/230x152/data/photo/2018/03/14/3396262513.jpg,https://bola.kompas.com/read/2018/03/14/22480018/piala-afc-pelatih-persija-sebut-lawan-tak-bermain-bola,2018-03-14
0,Hasrat Berkuasa Dinilai Jadi Pendorong Merebaknya Hoaks di Tahun Politik,https://asset.kompas.com/crop/0x0:585x390/230x152/data/photo/2016/04/19/131719420160419-105710-1024x576780x390.jpg,https://nasional.kompas.com/read/2018/03/14/22442601/hasrat-berkuasa-dinilai-jadi-pendorong-merebaknya-hoaks-di-tahun-politik,2018-03-14
0,"Dinilai Merusak Bangsa, Penyelundup 1 Ton Narkoba Dituntut Hukuman Mati",https://asset.kompas.com/crop/39x0:884x563/230x152/data/photo/2018/03/14/1318615056.jpg,https://megapolitan.kompas.com/read/2018/03/14/22403091/dinilai-merusak-bangsa-penyelundup-1-ton-narkoba-dituntut-hukuman-mati,2018-03-14
0,"85 Orang Ditangkap karena Judi, Polisi Akan Periksa RT/RW di Kelurahan Kartini",https://asset.kompas.com/crop/185x254:842x692/230x152/data/photo/2018/01/30/1131640385.jpg,https://megapolitan.kompas.com/read/2018/03/14/22383301/85-orang-ditangkap-karena-judi-polisi-akan-periksa-rtrw-di-kelurahan,2018-03-14
0,Rekahan Tanah di 4 Kecamatan Pegunungan Menoreh Yogyakarta Berpotensi Longsor,https://asset.kompas.com/crop/156x0:1000x563/230x152/data/photo/2018/03/14/2524385446.jpg,https://regional.kompas.com/read/2018/03/14/22342611/rekahan-tanah-di-4-kecamatan-pegunungan-menoreh-yogyakarta-berpotensi,2018-03-14
